time_sec,x,y,vx,vy,command,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
4.740,0.000,0.000,-0.010,0.005,open,0.000,0.000,50.000,18.300,55.300,17.900
4.756,-0.002,0.000,-0.010,0.005,open,0.000,0.000,50.000,18.300,55.300,17.900
4.844,-0.002,0.000,-0.010,0.005,open,0.000,0.000,50.000,18.300,59.900,17.200
4.850,-0.002,0.000,-0.010,0.005,open,0.000,0.000,50.000,18.300,59.900,17.200
4.967,-0.002,0.000,-0.010,0.005,open,0.000,0.000,54.500,18.000,59.900,17.200
5.095,-0.002,0.000,-0.010,0.005,open,0.000,0.000,54.500,18.000,64.400,17.600
5.100,-0.002,0.000,-0.010,0.005,open,0.000,0.000,54.500,18.000,64.400,17.600
5.133,-0.002,0.000,0.005,-0.006,open,0.000,0.000,54.500,18.000,64.400,17.600
5.153,-0.001,0.001,0.005,-0.006,open,0.000,0.000,54.500,18.000,64.400,17.600
5.220,-0.001,0.001,0.005,-0.006,open,0.000,0.000,59.100,18.500,64.400,17.600
5.344,-0.001,0.001,0.005,-0.006,open,0.000,0.000,59.100,18.500,69.000,18.400
5.351,-0.001,0.001,0.005,-0.006,open,0.000,0.000,59.100,18.500,69.000,18.400
5.466,-0.001,0.001,0.005,-0.006,open,0.000,0.000,63.700,17.600,69.000,18.400
5.543,-0.001,0.001,0.032,-0.019,open,0.000,0.000,63.700,17.600,69.000,18.400
5.559,0.000,-0.002,0.032,-0.019,open,0.000,0.000,63.700,17.600,69.000,18.400
5.594,0.000,-0.002,0.032,-0.019,open,0.000,0.000,63.700,17.600,73.600,18.700
5.600,0.000,-0.002,0.032,-0.019,open,0.000,0.000,63.700,17.600,73.600,18.700
5.718,0.000,-0.002,0.032,-0.019,open,0.000,0.000,68.200,17.600,73.600,18.700
5.843,0.000,-0.002,0.032,-0.019,open,0.000,0.000,68.200,17.600,78.400,18.600
5.858,0.000,-0.002,0.032,-0.019,open,0.000,0.000,68.200,17.600,78.400,18.600
5.934,0.000,-0.002,0.031,-0.001,open,0.000,0.000,68.200,17.600,78.400,18.600
5.953,-0.001,-0.001,0.031,-0.001,open,0.000,0.000,68.200,17.600,78.400,18.600
5.970,-0.001,-0.001,0.031,-0.001,open,0.000,0.000,72.800,18.100,78.400,18.600
6.093,-0.001,-0.001,0.031,-0.001,open,0.000,0.000,72.800,18.100,82.700,19.300
6.104,-0.001,-0.001,0.031,-0.001,open,0.000,0.000,72.800,18.100,82.700,19.300
6.216,-0.001,-0.001,0.031,-0.001,open,0.000,0.000,77.400,17.900,82.700,19.300
6.335,-0.001,-0.001,-0.026,0.017,open,0.000,0.000,77.400,17.900,82.700,19.300
6.344,-0.001,-0.001,-0.026,0.017,open,0.000,0.000,77.400,17.900,87.500,18.700
6.346,-0.002,0.002,-0.026,0.017,open,0.000,0.000,77.400,17.900,87.500,18.700
6.353,-0.002,0.002,-0.026,0.017,open,0.000,0.000,77.400,17.900,87.500,18.700
6.465,-0.002,0.002,-0.026,0.017,open,0.000,0.000,81.900,18.000,87.500,18.700
6.594,-0.002,0.002,-0.026,0.017,open,0.000,0.000,81.900,18.000,91.800,18.200
6.601,-0.002,0.002,-0.026,0.017,open,0.000,0.000,81.900,18.000,91.800,18.200
6.717,-0.002,0.002,-0.026,0.017,open,0.000,0.000,86.500,18.800,91.800,18.200
6.742,-0.002,0.002,0.013,-0.013,open,0.000,0.000,86.500,18.800,91.800,18.200
6.751,-0.001,0.000,0.013,-0.013,open,0.000,0.000,86.500,18.800,91.800,18.200
6.843,-0.001,0.000,0.013,-0.013,open,0.000,0.000,86.500,18.800,96.700,18.800
6.850,-0.001,0.000,0.013,-0.013,open,0.000,0.000,86.500,18.800,96.700,18.800
6.966,-0.001,0.000,0.013,-0.013,open,0.000,0.000,90.800,18.600,96.700,18.800
7.096,-0.001,0.000,0.013,-0.013,open,0.000,0.000,90.800,18.600,100.000,0.000
7.104,-0.001,0.000,0.013,-0.013,open,0.000,0.000,90.800,18.600,100.000,0.000
7.142,-0.001,0.000,-0.024,0.009,open,0.000,0.000,90.800,18.600,100.000,0.000
7.171,-0.003,-0.000,-0.024,0.009,open,0.000,0.000,90.800,18.600,100.000,0.000
7.216,-0.003,-0.000,-0.024,0.009,open,0.000,0.000,95.600,18.300,100.000,0.000
7.346,-0.003,-0.000,-0.024,0.009,open,0.000,0.000,95.600,18.300,100.500,0.000
7.351,-0.003,-0.000,-0.024,0.009,open,0.000,0.000,95.600,18.300,100.500,0.000
7.468,-0.003,-0.000,-0.024,0.009,open,0.000,0.000,99.500,14.500,100.500,0.000
7.543,-0.003,-0.000,0.054,-0.018,open,0.000,0.000,99.500,14.500,100.500,0.000
7.554,0.001,0.001,0.054,-0.018,open,0.000,0.000,99.500,14.500,100.500,0.000
7.593,0.001,0.001,0.054,-0.018,open,0.000,0.000,99.500,14.500,100.500,0.000
7.603,0.001,0.001,0.054,-0.018,open,0.000,0.000,99.500,14.500,100.500,0.000
7.715,0.001,0.001,0.054,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
7.843,0.001,0.001,0.054,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
7.850,0.001,0.001,0.054,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
7.934,0.001,0.001,0.021,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
7.946,-0.001,-0.001,0.021,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
7.972,-0.001,-0.001,0.021,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
8.093,-0.001,-0.001,0.021,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
8.100,-0.001,-0.001,0.021,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
8.218,-0.001,-0.001,0.021,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
8.331,-0.001,-0.001,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.342,-0.001,-0.000,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.349,-0.001,-0.000,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.351,-0.001,-0.000,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.465,-0.001,-0.000,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.593,-0.001,-0.000,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.602,-0.001,-0.000,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.716,-0.001,-0.000,-0.028,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
8.750,-0.001,-0.000,0.013,0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
8.764,-0.002,0.001,0.013,0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
8.843,-0.002,0.001,0.013,0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
8.853,-0.002,0.001,0.013,0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
8.967,-0.002,0.001,0.013,0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
9.092,-0.002,0.001,0.013,0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
9.100,-0.002,0.001,0.013,0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
9.142,-0.002,0.001,-0.021,0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.157,-0.003,-0.001,-0.021,0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.217,-0.003,-0.001,-0.021,0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.344,-0.003,-0.001,-0.021,0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.359,-0.003,-0.001,-0.021,0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.468,-0.003,-0.001,-0.021,0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.540,-0.003,-0.001,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.557,-0.001,-0.000,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.592,-0.001,-0.000,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.599,-0.001,-0.000,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.724,-0.001,-0.000,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.843,-0.001,-0.000,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.850,-0.001,-0.000,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
9.933,-0.001,-0.000,0.012,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
9.955,-0.001,-0.000,0.012,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
9.973,-0.001,-0.000,0.012,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
10.093,-0.001,-0.000,0.012,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
10.100,-0.001,-0.000,0.012,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
10.218,-0.001,-0.000,0.012,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
10.333,-0.001,-0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.345,-0.001,0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.346,-0.001,0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.353,-0.001,0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.466,-0.001,0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.595,-0.001,0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.600,-0.001,0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.715,-0.001,0.000,-0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
10.741,-0.001,0.000,0.006,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
10.763,-0.002,0.002,0.006,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
10.842,-0.002,0.002,0.006,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
10.850,-0.002,0.002,0.006,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
10.965,-0.002,0.002,0.006,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
11.093,-0.002,0.002,0.006,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
11.100,-0.002,0.002,0.006,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
11.133,-0.002,0.002,0.008,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.144,-0.001,0.004,0.008,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.215,-0.001,0.004,0.008,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.342,-0.001,0.004,0.008,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.350,-0.001,0.004,0.008,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.465,-0.001,0.004,0.008,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.538,-0.001,0.004,0.011,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.554,-0.001,0.003,0.011,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.592,-0.001,0.003,0.011,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.600,-0.001,0.003,0.011,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.715,-0.001,0.003,0.011,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.842,-0.001,0.003,0.011,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.850,-0.001,0.003,0.011,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
11.932,-0.001,0.003,0.024,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
11.943,-0.002,0.000,0.024,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
11.973,-0.002,0.000,0.024,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.093,-0.002,0.000,0.024,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.104,-0.002,0.000,0.024,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.215,-0.002,0.000,0.024,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.333,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.342,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.352,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.357,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.465,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.592,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.600,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.715,-0.002,0.000,-0.022,0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
12.748,-0.002,0.000,-0.007,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
12.767,-0.001,0.002,-0.007,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
12.842,-0.001,0.002,-0.007,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
12.849,-0.001,0.002,-0.007,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
12.964,-0.001,0.002,-0.007,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
13.093,-0.001,0.002,-0.007,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
13.101,-0.001,0.002,-0.007,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
13.133,-0.001,0.002,0.002,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
13.145,-0.001,0.002,0.002,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
13.215,-0.001,0.002,0.002,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
13.341,-0.001,0.002,0.002,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
13.349,-0.001,0.002,0.002,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
13.469,-0.001,0.002,0.002,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
13.538,-0.001,0.002,-0.026,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
13.548,-0.002,0.004,-0.026,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
13.592,-0.002,0.004,-0.026,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
13.603,-0.002,0.004,-0.026,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
13.715,-0.002,0.004,-0.026,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
13.842,-0.002,0.004,-0.026,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
13.849,-0.002,0.004,-0.026,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
13.933,-0.002,0.004,-0.010,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
13.948,-0.003,0.004,-0.010,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
13.965,-0.003,0.004,-0.010,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
14.092,-0.003,0.004,-0.010,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
14.104,-0.003,0.004,-0.010,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
14.216,-0.003,0.004,-0.010,0.012,open,0.000,0.000,100.000,0.000,100.500,0.000
14.333,-0.003,0.004,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.347,-0.003,0.002,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.349,-0.003,0.002,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.357,-0.003,0.002,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.464,-0.003,0.002,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.591,-0.003,0.002,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.599,-0.003,0.002,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.715,-0.003,0.002,-0.005,0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
14.740,-0.003,0.002,0.017,-0.026,open,0.000,0.000,100.000,0.000,100.500,0.000
14.759,-0.003,0.002,0.017,-0.026,open,0.000,0.000,100.000,0.000,100.500,0.000
14.841,-0.003,0.002,0.017,-0.026,open,0.000,0.000,100.000,0.000,100.500,0.000
14.850,-0.003,0.002,0.017,-0.026,open,0.000,0.000,100.000,0.000,100.500,0.000
14.964,-0.003,0.002,0.017,-0.026,open,0.000,0.000,100.000,0.000,100.500,0.000
15.093,-0.003,0.002,0.017,-0.026,open,0.000,0.000,100.000,0.000,100.500,0.000
15.101,-0.003,0.002,0.017,-0.026,open,0.000,0.000,100.000,0.000,100.500,0.000
15.134,-0.003,0.002,0.008,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
15.145,-0.004,0.002,0.008,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
15.214,-0.004,0.002,0.008,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
15.341,-0.004,0.002,0.008,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
15.350,-0.004,0.002,0.008,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
15.464,-0.004,0.002,0.008,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
15.542,-0.004,0.002,0.010,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
15.555,-0.004,0.003,0.010,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
15.594,-0.004,0.003,0.010,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
15.603,-0.004,0.003,0.010,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
15.714,-0.004,0.003,0.010,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
15.842,-0.004,0.003,0.010,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
15.849,-0.004,0.003,0.010,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
15.937,-0.004,0.003,0.020,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
15.953,-0.004,0.003,0.020,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
15.967,-0.004,0.003,0.020,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
16.091,-0.004,0.003,0.020,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
16.099,-0.004,0.003,0.020,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
16.217,-0.004,0.003,0.020,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
16.335,-0.004,0.003,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.343,-0.004,0.003,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.349,-0.003,0.004,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.351,-0.003,0.004,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.465,-0.003,0.004,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.591,-0.003,0.004,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.599,-0.003,0.004,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.715,-0.003,0.004,-0.024,0.017,open,0.000,0.000,100.000,0.000,100.500,0.000
16.741,-0.003,0.004,0.016,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
16.767,-0.003,0.003,0.016,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
16.841,-0.003,0.003,0.016,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
16.855,-0.003,0.003,0.016,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
16.964,-0.003,0.003,0.016,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.097,-0.003,0.003,0.016,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.101,-0.003,0.003,0.016,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.135,-0.003,0.003,0.004,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
17.149,-0.005,0.004,0.004,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
17.215,-0.005,0.004,0.004,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
17.343,-0.005,0.004,0.004,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
17.349,-0.005,0.004,0.004,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
17.465,-0.005,0.004,0.004,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
17.543,-0.005,0.004,0.001,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.571,-0.004,0.002,0.001,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.633,-0.004,0.002,0.001,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.638,-0.004,0.002,0.001,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.715,-0.004,0.002,0.001,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.841,-0.004,0.002,0.001,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.849,-0.004,0.002,0.001,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
17.932,-0.004,0.002,0.005,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
17.946,-0.005,0.003,0.005,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
17.964,-0.005,0.003,0.005,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
18.091,-0.005,0.003,0.005,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
18.099,-0.005,0.003,0.005,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
18.213,-0.005,0.003,0.005,-0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
18.335,-0.005,0.003,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.348,-0.005,0.003,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.351,-0.005,0.002,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.366,-0.005,0.002,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.464,-0.005,0.002,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.592,-0.005,0.002,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.600,-0.005,0.002,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.721,-0.005,0.002,0.015,-0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
18.741,-0.005,0.002,0.010,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
18.763,-0.000,0.002,0.010,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
18.845,-0.000,0.002,0.010,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
18.850,-0.000,0.002,0.010,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
18.964,-0.000,0.002,0.010,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
19.091,-0.000,0.002,0.010,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
19.099,-0.000,0.002,0.010,-0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
19.134,-0.000,0.002,-0.006,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
19.143,-0.002,0.003,-0.006,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
19.214,-0.002,0.003,-0.006,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
19.340,-0.002,0.003,-0.006,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
19.349,-0.002,0.003,-0.006,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
19.467,-0.002,0.003,-0.006,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
19.539,-0.002,0.003,-0.002,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.553,-0.003,0.002,-0.002,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.591,-0.003,0.002,-0.002,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.599,-0.003,0.002,-0.002,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.713,-0.003,0.002,-0.002,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.846,-0.003,0.002,-0.002,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.850,-0.003,0.002,-0.002,-0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.933,-0.003,0.002,-0.019,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.948,-0.003,0.001,-0.019,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
19.963,-0.003,0.001,-0.019,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
20.091,-0.003,0.001,-0.019,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
20.103,-0.003,0.001,-0.019,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
20.216,-0.003,0.001,-0.019,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
20.334,-0.003,0.001,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.346,-0.003,0.001,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.349,-0.003,0.001,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.352,-0.003,0.002,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.463,-0.003,0.002,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.589,-0.003,0.002,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.599,-0.003,0.002,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.713,-0.003,0.002,0.004,0.001,open,0.000,0.000,100.000,0.000,100.500,0.000
20.741,-0.003,0.002,-0.016,0.035,open,0.000,0.000,100.000,0.000,100.500,0.000
20.757,-0.002,0.002,-0.016,0.035,open,0.000,0.000,100.000,0.000,100.500,0.000
20.840,-0.002,0.002,-0.016,0.035,open,0.000,0.000,100.000,0.000,100.500,0.000
20.849,-0.002,0.002,-0.016,0.035,open,0.000,0.000,100.000,0.000,100.500,0.000
20.963,-0.002,0.002,-0.016,0.035,open,0.000,0.000,100.000,0.000,100.500,0.000
21.091,-0.002,0.002,-0.016,0.035,open,0.000,0.000,100.000,0.000,100.500,0.000
21.099,-0.002,0.002,-0.016,0.035,open,0.000,0.000,100.000,0.000,100.500,0.000
21.136,-0.002,0.002,0.018,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
21.149,-0.002,0.001,0.018,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
21.216,-0.002,0.001,0.018,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
21.339,-0.002,0.001,0.018,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
21.349,-0.002,0.001,0.018,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
21.466,-0.002,0.001,0.018,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
21.539,-0.002,0.001,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
21.547,-0.000,0.001,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
21.592,-0.000,0.001,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
21.599,-0.000,0.001,0.020,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
